bank_name,transaction_date,year,month_num,month_name,debit_transactions,debit_amount,credit_transactions,credit_amount,total_transactions,total_amount,avg_debit_ticket_size,avg_credit_ticket_size,net_amount_flow,mom_amount_growth_pct,yoy_amount_growth_pct,rolling_3m_avg_amount,market_share_pct,overall_bank_rank,debit_credit_txn_ratio,debit_credit_amount_ratio
RAJKOT NAGARIK SAHAKARI BANK,2015-07-01,2015,7,July,2972,211.997,7818,357.749,10790,569.7460000000001,0.0713314266487214,0.0457596572013302,145.752,2.19,57.31,552.48,0.0045,147,0.38,0.593
RAJKOT NAGARIK SAHAKARI BANK,2015-08-01,2015,8,August,3080,200.69,8611,361.243,11691,561.933,0.0651590909090909,0.0419513413076297,160.553,-1.37,66.73,563.07,0.0046,147,0.358,0.556
RAJKOT NAGARIK SAHAKARI BANK,2015-09-01,2015,9,September,3070,212.846,7659,355.262,10729,568.108,0.0693309446254071,0.0463849066457762,142.416,1.1,4.71,566.6,0.0041,147,0.401,0.599
RAJKOT NAGARIK SAHAKARI BANK,2015-10-01,2015,10,October,3514,260.569,9491,375.131,13005,635.7,0.0741516789982925,0.039524918343694,114.56199999999995,11.9,42.64,588.58,0.0046,147,0.37,0.695
RAJKOT NAGARIK SAHAKARI BANK,2015-11-01,2015,11,November,3293,221.126,7407,416.725,10700,637.851,0.067150318858184,0.0562609693533144,195.599,0.34,15.89,613.89,0.005,147,0.445,0.531
RAJKOT NAGARIK SAHAKARI BANK,2015-12-01,2015,12,December,3979,544.684,10242,569.287,14221,1113.971,0.1368896707715506,0.0555835774262839,24.603000000000065,74.64,82.44,795.84,0.0068,147,0.388,0.957
RAJKOT NAGARIK SAHAKARI BANK,2016-01-01,2016,1,January,4183,281.931,7811,422.137,11994,704.068,0.0673992349988046,0.0540439124311867,140.20600000000002,-36.8,40.08,818.63,0.005,147,0.536,0.668
RAJKOT NAGARIK SAHAKARI BANK,2016-02-01,2016,2,February,4044,271.504,7936,736.69,11980,1008.194,0.0671374876360039,0.0928288810483871,465.186,43.2,70.34,942.08,0.0069,147,0.51,0.369
RAJKOT NAGARIK SAHAKARI BANK,2016-03-01,2016,3,March,4949,360.861,12343,536.874,17292,897.735,0.0729159426146696,0.0434962326824921,176.01300000000003,-10.96,24.22,870.0,0.0044,147,0.401,0.672
RAJKOT NAGARIK SAHAKARI BANK,2016-04-01,2016,4,April,4300,293.091,8566,456.1,12866,749.191,0.0681606976744186,0.0532453887462059,163.009,-16.55,47.86,885.04,0.0045,147,0.502,0.643
RAJKOT NAGARIK SAHAKARI BANK,2016-05-01,2016,5,May,4691,327.097,8948,531.228,13639,858.3249999999999,0.06972862929013,0.0593683504693786,204.131,14.57,61.9,835.08,0.0056,147,0.524,0.616
RAJKOT NAGARIK SAHAKARI BANK,2016-06-01,2016,6,June,5149,336.53,8632,416.814,13781,753.344,0.0653583220042726,0.0482870713623725,80.28400000000005,-12.23,35.12,786.95,0.0043,147,0.597,0.807
RAJKOT NAGARIK SAHAKARI BANK,2016-07-01,2016,7,July,4877,317.388,9889,828.087,14766,1145.475,0.0650785318843551,0.0837381939528769,510.699,52.05,101.05,919.05,0.007,147,0.493,0.383
RAJKOT NAGARIK SAHAKARI BANK,2016-08-01,2016,8,August,4766,328.566,11441,580.64,16207,909.206,0.0689395719681074,0.0507508084957608,252.074,-20.63,61.8,936.01,0.0052,147,0.417,0.566
RAJKOT NAGARIK SAHAKARI BANK,2016-09-01,2016,9,September,5068,566.086,11543,529.479,16611,1095.565,0.1116981057616416,0.0458701377458199,-36.60699999999997,20.5,92.84,1050.08,0.0055,147,0.439,1.069
RAJKOT NAGARIK SAHAKARI BANK,2016-10-01,2016,10,October,5555,397.649,13944,572.384,19499,970.033,0.0715839783978397,0.0410487664945496,174.735,-11.46,52.59,991.6,0.0051,147,0.398,0.695
RAJKOT NAGARIK SAHAKARI BANK,2016-11-01,2016,11,November,5317,447.408,12302,472.408,17619,919.816,0.0841466992665036,0.0384009104210697,25.0,-5.18,44.21,995.14,0.0052,147,0.432,0.947
RAJKOT NAGARIK SAHAKARI BANK,2016-12-01,2016,12,December,8376,538.887,13315,950.561,21691,1489.448,0.0643370343839541,0.071390236575291,411.6740000000001,61.93,33.71,1126.43,0.0065,147,0.629,0.567
RAJKOT NAGARIK SAHAKARI BANK,2017-01-01,2017,1,January,8672,527.444,16274,719.87,24946,1247.314,0.0608214944649446,0.0442343615583138,192.42600000000004,-16.26,77.16,1218.86,0.0055,147,0.533,0.733
RAJKOT NAGARIK SAHAKARI BANK,2017-02-01,2017,2,February,7794,531.79,16012,667.14,23806,1198.9299999999998,0.0682306902745701,0.0416650012490632,135.35000000000002,-3.88,18.92,1311.9,0.0055,147,0.487,0.797
RAJKOT NAGARIK SAHAKARI BANK,2017-03-01,2017,3,March,9634,782.955,21723,996.574,31357,1779.529,0.0812699813161719,0.0458764443216866,213.61899999999991,48.43,98.22,1408.59,0.0055,147,0.443,0.786
RAJKOT NAGARIK SAHAKARI BANK,2017-04-01,2017,4,April,7456,586.004,14476,685.249,21932,1271.2530000000002,0.078594957081545,0.0473369024592428,99.245,-28.56,69.68,1416.57,0.0052,147,0.515,0.855
RAJKOT NAGARIK SAHAKARI BANK,2017-05-01,2017,5,May,8303,700.491,16679,759.342,24982,1459.833,0.0843660122847163,0.0455268301456921,58.851,14.83,70.08,1503.54,0.0059,147,0.498,0.922
RAJKOT NAGARIK SAHAKARI BANK,2017-06-01,2017,6,June,8009,570.122,15542,778.068,23551,1348.19,0.0711851666874765,0.0500622828464805,207.94600000000003,-7.65,78.96,1359.76,0.0053,147,0.515,0.733
RAJKOT NAGARIK SAHAKARI BANK,2017-07-01,2017,7,July,7641,812.58,20930,780.584,28571,1593.164,0.1063447192775814,0.0372949832775919,-31.99600000000009,18.17,39.08,1467.06,0.0066,147,0.365,1.041
RAJKOT NAGARIK SAHAKARI BANK,2017-08-01,2017,8,August,8657,614.867,20785,627.314,29442,1242.181,0.0710254129606099,0.0301810921337503,12.447000000000005,-22.03,36.62,1394.51,0.005,147,0.417,0.98
RAJKOT NAGARIK SAHAKARI BANK,2017-09-01,2017,9,September,9891,876.242,23217,931.678,33108,1807.92,0.0885898291375998,0.0401291295171641,55.43600000000004,45.54,65.02,1547.76,0.0064,147,0.426,0.94
RAJKOT NAGARIK SAHAKARI BANK,2017-10-01,2017,10,October,10854,945.895,32755,1202.324,43609,2148.219,0.0871471346968859,0.0367065791482216,256.4290000000001,18.82,121.46,1732.77,0.0078,147,0.331,0.787
RAJKOT NAGARIK SAHAKARI BANK,2017-11-01,2017,11,November,12173,978.222,32042,1042.777,44215,2020.999,0.0803599769982748,0.03254406716185,64.55500000000006,-5.92,119.72,1992.38,0.0073,147,0.38,0.938
RAJKOT NAGARIK SAHAKARI BANK,2017-12-01,2017,12,December,12000,781.602,23110,1060.232,35110,1841.834,0.0651335,0.0458776287321505,278.63,-8.87,23.66,2003.68,0.0058,147,0.519,0.737
RAJKOT NAGARIK SAHAKARI BANK,2018-01-01,2018,1,January,13087,1028.606,23603,1085.112,36690,2113.718,0.078597539543058,0.0459734779477185,56.506000000000085,14.76,69.46,1992.18,0.0069,147,0.554,0.948
RAJKOT NAGARIK SAHAKARI BANK,2018-02-01,2018,2,February,11881,788.734,25007,1083.834,36888,1872.568,0.0663861627809107,0.043341224457152,295.1,-11.41,56.19,1942.71,0.0063,147,0.475,0.728
RAJKOT NAGARIK SAHAKARI BANK,2018-03-01,2018,3,March,14676,1170.596,34717,1538.27,49393,2708.866,0.0797626056146088,0.0443088400495434,367.674,44.66,52.22,2231.72,0.006,147,0.423,0.761
RAJKOT NAGARIK SAHAKARI BANK,2018-04-01,2018,4,April,12513,718.691,32309,1554.865,44822,2273.556,0.0574355470310876,0.048124825899904,836.174,-16.07,78.84,2285.0,0.007,147,0.387,0.462
RAJKOT NAGARIK SAHAKARI BANK,2018-05-01,2018,5,May,13118,925.204,27785,1222.883,40903,2148.087,0.0705293489861259,0.0440123447903545,297.6790000000001,-5.52,47.15,2376.84,0.0063,147,0.472,0.757
RAJKOT NAGARIK SAHAKARI BANK,2018-06-01,2018,6,June,13329,850.524,24667,1209.704,37996,2060.228,0.0638100382624353,0.0490413913325495,359.17999999999995,-4.09,52.81,2160.62,0.0054,147,0.54,0.703
RAJKOT NAGARIK SAHAKARI BANK,2018-07-01,2018,7,July,13179,892.419,33527,1217.135,46706,2109.554,0.067715228773048,0.0363031288215468,324.716,2.39,32.41,2105.96,0.0061,147,0.393,0.733
RAJKOT NAGARIK SAHAKARI BANK,2018-08-01,2018,8,August,13707,900.49,33448,1452.137,47155,2352.627,0.0656956299700882,0.0434147632145419,551.6469999999999,11.52,89.39,2174.14,0.0063,147,0.41,0.62
RAJKOT NAGARIK SAHAKARI BANK,2018-09-01,2018,9,September,11331,713.661,25495,1341.743,36826,2055.404,0.0629830553349218,0.0526276917042557,628.082,-12.63,13.69,2172.53,0.0057,147,0.444,0.532
RAJKOT NAGARIK SAHAKARI BANK,2018-10-01,2018,10,October,15077,882.885,30175,1704.171,45252,2587.056,0.0585584002122438,0.0564762551781275,821.2860000000001,25.87,20.43,2331.7,0.0067,147,0.5,0.518
RAJKOT NAGARIK SAHAKARI BANK,2018-11-01,2018,11,November,13901,867.083,25846,1821.937,39747,2689.02,0.0623755844903244,0.0704920297144625,954.854,3.94,33.05,2443.83,0.0074,147,0.538,0.476
RAJKOT NAGARIK SAHAKARI BANK,2018-12-01,2018,12,December,15045,893.415,28395,1463.459,43440,2356.874,0.059382851445663,0.0515393203028702,570.0440000000001,-12.35,27.96,2544.32,0.006,147,0.53,0.61
RAJKOT NAGARIK SAHAKARI BANK,2019-01-01,2019,1,January,16335,987.747,28489,1651.672,44824,2639.419,0.0604681359044995,0.0579757801256625,663.9250000000001,11.99,24.87,2561.77,0.0067,147,0.573,0.598
RAJKOT NAGARIK SAHAKARI BANK,2019-02-01,2019,2,February,14697,888.617,28292,1797.539,42989,2686.156,0.0604624753351024,0.0635352396437155,908.922,1.77,43.45,2560.82,0.007,147,0.519,0.494
RAJKOT NAGARIK SAHAKARI BANK,2019-03-01,2019,3,March,18024,1106.538,37923,2120.132,55947,3226.67,0.0613924766977363,0.0559062310471218,1013.594,20.12,19.12,2850.75,0.0063,147,0.475,0.522
RAJKOT NAGARIK SAHAKARI BANK,2019-04-01,2019,4,April,16352,1076.139,32176,2153.855,48528,3229.994,0.0658108488258317,0.0669397998508204,1077.716,0.1,42.07,3047.61,0.0079,147,0.508,0.5
RAJKOT NAGARIK SAHAKARI BANK,2019-05-01,2019,5,May,16654,1086.526,30097,1861.859,46751,2948.385,0.0652411432688843,0.0618619463733926,775.3329999999999,-8.72,37.26,3135.02,0.0069,147,0.553,0.584
RAJKOT NAGARIK SAHAKARI BANK,2019-06-01,2019,6,June,15005,918.569,27135,1235.005,42140,2153.574,0.0612175274908363,0.0455133591302745,316.4360000000001,-26.96,4.53,2777.32,0.0062,147,0.553,0.744
RAJKOT NAGARIK SAHAKARI BANK,2019-07-01,2019,7,July,17176,1007.493,33113,1513.845,50289,2521.338,0.0586570214252445,0.0457175429589587,506.352,17.08,19.52,2541.1,0.0071,147,0.519,0.666
RAJKOT NAGARIK SAHAKARI BANK,2019-08-01,2019,8,August,15741,905.99,31999,1303.0,47740,2208.99,0.0575560637824788,0.0407200225007031,397.01,-12.39,-6.11,2294.63,0.0061,147,0.492,0.695
RAJKOT NAGARIK SAHAKARI BANK,2019-09-01,2019,9,September,14587,867.07,31198,1184.61,45785,2051.68,0.0594412833344759,0.0379707032502083,317.53999999999985,-7.12,-0.18,2260.67,0.0057,147,0.468,0.732
RAJKOT NAGARIK SAHAKARI BANK,2019-10-01,2019,10,October,17747,1022.06,38246,1374.38,55993,2396.44,0.0575905786893559,0.035935261203786,352.32000000000016,16.8,-7.37,2219.04,0.0064,147,0.464,0.744
RAJKOT NAGARIK SAHAKARI BANK,2019-11-01,2019,11,November,17084,1006.32,29779,1296.57,46863,2302.89,0.0589042378833996,0.0435397427717519,290.2499999999999,-3.9,-14.36,2250.34,0.0066,147,0.574,0.776
RAJKOT NAGARIK SAHAKARI BANK,2019-12-01,2019,12,December,18478,1093.64,33392,1307.73,51870,2401.37,0.0591860590973049,0.0391629731672256,214.08999999999992,4.28,1.89,2366.9,0.0062,147,0.553,0.836
RAJKOT NAGARIK SAHAKARI BANK,2020-01-01,2020,1,January,19131,1160.33,36690,1516.6,55821,2676.93,0.0606518216507239,0.0413355137639683,356.27,11.48,1.42,2460.4,0.0069,147,0.521,0.765
RAJKOT NAGARIK SAHAKARI BANK,2020-02-01,2020,2,February,17702,1019.72,34966,1933.883,52668,2953.603,0.0576047904191616,0.0553075273122461,914.163,10.34,9.96,2677.3,0.0079,147,0.506,0.527
RAJKOT NAGARIK SAHAKARI BANK,2020-03-01,2020,3,March,17028,1230.51,42498,2700.76,59526,3931.27,0.0722639182522903,0.0635502847192809,1470.2500000000002,33.1,21.84,3187.27,0.0086,147,0.401,0.456
RAJKOT NAGARIK SAHAKARI BANK,2020-04-01,2020,4,April,10100,514.55,22811,568.79,32911,1083.34,0.0509455445544554,0.0249348998290298,54.24000000000001,-72.44,-66.46,2656.07,0.0041,147,0.443,0.905
RAJKOT NAGARIK SAHAKARI BANK,2020-05-01,2020,5,May,15462,871.29,30195,974.07,45657,1845.36,0.0563504074505238,0.0322593144560357,102.78000000000009,70.34,-37.41,2286.66,0.0062,147,0.512,0.894
RAJKOT NAGARIK SAHAKARI BANK,2020-06-01,2020,6,June,21098,1216.69,36599,1577.72,57697,2794.41,0.0576684993838278,0.0431082816470395,361.03,51.43,29.76,1907.7,0.0073,147,0.576,0.771
RATNAKAR BANK,2008-06-01,2008,6,June,12,0.492,64,1.82,76,2.3120000000000003,0.041,0.0284375,1.328,,,2.31,0.001,80,0.188,0.27
RATNAKAR BANK,2008-07-01,2008,7,July,13,1.728,98,8.669,111,10.397,0.1329230769230769,0.0884591836734693,6.941000000000001,349.7,,6.35,0.0041,80,0.133,0.199
RATNAKAR BANK,2008-08-01,2008,8,August,12,0.92,86,5.937,98,6.857,0.0766666666666666,0.0690348837209302,5.017,-34.05,,6.52,0.0026,80,0.14,0.155
RATNAKAR BANK,2008-09-01,2008,9,September,10,2.696,126,7.797,136,10.493,0.2696,0.0618809523809523,5.100999999999999,53.03,,9.25,0.0035,80,0.079,0.346
RATNAKAR BANK,2008-10-01,2008,10,October,11,0.436,134,9.195,145,9.631,0.0396363636363636,0.0686194029850746,8.759,-8.22,,8.99,0.0027,80,0.082,0.047
RATNAKAR BANK,2008-11-01,2008,11,November,19,31.819,140,4.473,159,36.292,1.6746842105263158,0.03195,-27.346,276.82,,18.81,0.0116,80,0.136,7.114
RATNAKAR BANK,2008-12-01,2008,12,December,30,1.312,222,16.47,252,17.782,0.0437333333333333,0.0741891891891891,15.158,-51.0,,21.24,0.0046,80,0.135,0.08
RATNAKAR BANK,2009-01-01,2009,1,January,86,3.339,207,10.213,293,13.552,0.0388255813953488,0.0493381642512077,6.873999999999999,-23.79,,22.54,0.0036,80,0.415,0.327
RATNAKAR BANK,2009-02-01,2009,2,February,63,2.772,264,27.859,327,30.631,0.044,0.1055265151515151,25.087000000000003,126.03,,20.66,0.0082,80,0.239,0.1
RATNAKAR BANK,2009-03-01,2009,3,March,77,7.642,285,31.59,362,39.232,0.0992467532467532,0.1108421052631579,23.948,28.08,,27.81,0.0079,80,0.27,0.242
RATNAKAR BANK,2009-04-01,2009,4,April,85,4.174,321,22.971,406,27.145,0.0491058823529411,0.0715607476635514,18.797,-30.81,,32.34,0.0062,80,0.265,0.182
RATNAKAR BANK,2009-06-01,2009,6,June,164,10.046,615,40.004,779,50.05,0.0612560975609756,0.0650471544715447,29.958,84.38,,38.81,0.0105,80,0.267,0.251
RATNAKAR BANK,2009-07-01,2009,7,July,193,18.56,601,42.881,794,61.441,0.0961658031088082,0.0713494176372712,24.321,22.76,2557.48,46.21,0.0112,80,0.321,0.433
RATNAKAR BANK,2009-08-01,2009,8,August,166,31.569,608,48.695,774,80.264,0.1901746987951807,0.0800904605263157,17.126,30.64,671.99,63.92,0.0144,80,0.273,0.648
RATNAKAR BANK,2009-09-01,2009,9,September,171,9.529,602,41.501,773,51.03,0.0557251461988304,0.06893853820598,31.972,-36.42,644.2,64.24,0.0099,80,0.284,0.23
RATNAKAR BANK,2009-10-01,2009,10,October,229,18.378,749,51.391,978,69.769,0.0802532751091703,0.0686128170894526,33.013,36.72,564.91,67.02,0.0118,80,0.306,0.358
RATNAKAR BANK,2010-01-01,2010,1,January,280,19.562,830,43.763,1110,63.325,0.0698642857142857,0.0527265060240963,24.201,-9.24,557.51,61.37,0.0099,80,0.337,0.447
RATNAKAR BANK,2010-02-01,2010,2,February,211,9.231,863,52.009,1074,61.24,0.0437488151658767,0.0602653534183082,42.778,-3.29,68.74,64.78,0.0086,80,0.244,0.177
RATNAKAR BANK,2010-03-01,2010,3,March,345,31.539,1100,69.086,1445,100.625,0.0914173913043478,0.0628054545454545,37.547,64.31,465.88,75.06,0.0115,80,0.314,0.457
RATNAKAR BANK,2010-04-01,2010,4,April,301,13.481,969,57.309,1270,70.78999999999999,0.0447873754152823,0.0591424148606811,43.828,-29.65,422.36,77.55,0.0071,80,0.311,0.235
RATNAKAR BANK,2010-05-01,2010,5,May,342,15.508,977,51.667,1319,67.175,0.045345029239766,0.0528833162743091,36.159000000000006,-5.11,119.3,79.53,0.006,80,0.35,0.3
RATNAKAR BANK,2010-06-01,2010,6,June,381,16.825,1054,56.944,1435,73.769,0.0441601049868766,0.0540265654648956,40.119,9.82,88.03,70.58,0.007,80,0.361,0.295
RATNAKAR BANK,2010-07-01,2010,7,July,428,18.93,1219,68.603,1647,87.53299999999999,0.0442289719626168,0.0562780968006562,49.673,18.66,222.46,76.16,0.0065,80,0.351,0.276
RATNAKAR BANK,2010-08-01,2010,8,August,516,24.596,1243,80.742,1759,105.338,0.0476666666666666,0.0649573612228479,56.146,20.34,110.47,88.88,0.0085,80,0.415,0.305
RATNAKAR BANK,2010-09-01,2010,9,September,727,28.589,1293,68.551,2020,97.14,0.0393246217331499,0.0530170146945088,39.962,-7.78,58.1,96.67,0.0079,80,0.562,0.417
RATNAKAR BANK,2010-10-01,2010,10,October,1440,35.389,1572,95.783,3012,131.172,0.0245756944444444,0.0609306615776081,60.394,35.03,63.43,111.22,0.0084,80,0.916,0.369
RATNAKAR BANK,2010-11-01,2010,11,November,1137,75.151,1670,125.556,2807,200.707,0.0660958663148636,0.0751832335329341,50.405,53.01,293.31,143.01,0.013,80,0.681,0.599
RATNAKAR BANK,2010-12-01,2010,12,December,1281,123.031,1959,224.74,3240,347.771,0.0960429352068696,0.1147217968351199,101.709,73.27,398.46,226.55,0.0186,80,0.654,0.547
RATNAKAR BANK,2011-01-01,2011,1,January,1405,120.985,1830,140.508,3235,261.493,0.0861103202846975,0.0767803278688524,19.52300000000001,-24.81,312.94,269.99,0.0139,80,0.768,0.861
RATNAKAR BANK,2011-02-01,2011,2,February,1190,110.386,1783,132.643,2973,243.029,0.0927613445378151,0.0743931575995513,22.257000000000005,-7.06,296.85,284.1,0.0134,80,0.667,0.832
RATNAKAR BANK,2011-03-01,2011,3,March,20308,21036.603,1121,193.957,21429,21230.56,1.035877634429781,0.173021409455843,-20842.646,8635.81,20998.69,7245.03,0.7059,80,18.116,108.46
RATNAKAR BANK,2011-04-01,2011,4,April,1228,102.798,2134,155.449,3362,258.247,0.0837117263843648,0.0728439550140581,52.65100000000001,-98.78,264.81,7243.95,0.0099,80,0.575,0.661
RATNAKAR BANK,2011-05-01,2011,5,May,1410,124.336,2413,212.502,3823,336.838,0.0881815602836879,0.0880654786572731,88.16600000000001,30.43,401.43,7275.22,0.0147,80,0.584,0.585
RATNAKAR BANK,2011-06-01,2011,6,June,1762,192.339,2579,228.421,4341,420.76,0.1091594778660613,0.0885696006203955,36.082,24.91,470.38,338.62,0.0159,80,0.683,0.842
RATNAKAR BANK,2011-07-01,2011,7,July,1896,140.244,2606,185.127,4502,325.371,0.0739683544303797,0.0710387567152724,44.88300000000001,-22.67,271.71,360.99,0.0127,80,0.728,0.758
RATNAKAR BANK,2011-08-01,2011,8,August,1909,148.049,2848,195.222,4757,343.271,0.0775531691985332,0.0685470505617977,47.173,5.5,225.88,363.13,0.014,80,0.67,0.758
RATNAKAR BANK,2011-09-01,2011,9,September,7030,7549.187,2574,231.608,9604,7780.795,1.0738530583214794,0.0899797979797979,-7317.579,2166.66,7909.88,2816.48,0.2849,80,2.731,32.595
RATNAKAR BANK,2011-10-01,2011,10,October,8055,1854.07,3071,233.563,11126,2087.633,0.2301762880198634,0.0760543796808857,-1620.507,-73.17,1491.52,3403.9,0.0735,80,2.623,7.938
RATNAKAR BANK,2011-11-01,2011,11,November,2506,182.806,3336,274.962,5842,457.768,0.0729473264166001,0.0824226618705036,92.15599999999998,-78.07,128.08,3442.07,0.0168,80,0.751,0.665
RATNAKAR BANK,2011-12-01,2011,12,December,2564,165.626,3641,244.449,6205,410.0750000000001,0.0645967238689547,0.0671378742103817,78.82300000000001,-10.42,17.92,985.16,0.0128,80,0.704,0.678
RATNAKAR BANK,2012-01-01,2012,1,January,2993,180.623,3567,304.707,6560,485.33,0.0603484797861677,0.0854238856181665,124.084,18.35,85.6,451.06,0.0142,80,0.839,0.593
RATNAKAR BANK,2012-02-01,2012,2,February,2947,252.685,3796,275.49,6743,528.175,0.0857431286053613,0.0725737618545837,22.805000000000007,8.83,117.33,474.53,0.015,80,0.776,0.917
RATNAKAR BANK,2012-03-01,2012,3,March,4611,485.182,4995,869.912,9606,1355.094,0.1052227282585122,0.1741565565565565,384.73,156.56,-93.62,789.53,0.0282,80,0.923,0.558
RATNAKAR BANK,2012-04-01,2012,4,April,3563,375.967,4162,934.854,7725,1310.821,0.1055197866966039,0.2246165305141758,558.8870000000001,-3.27,407.58,1064.7,0.0335,80,0.856,0.402
RATNAKAR BANK,2012-05-01,2012,5,May,3976,234.113,5154,854.002,9130,1088.115,0.0588815392354124,0.165696934419868,619.8889999999999,-16.99,223.04,1251.34,0.0273,80,0.771,0.274
RATNAKAR BANK,2012-06-01,2012,6,June,4678,1307.305,5017,881.274,9695,2188.579,0.2794581017528859,0.1756575642814431,-426.03100000000006,101.13,420.15,1529.17,0.0529,80,0.932,1.483
RATNAKAR BANK,2012-07-01,2012,7,July,5978,294.628,5804,1360.913,11782,1655.541,0.0492853797256607,0.2344784631288766,1066.285,-24.36,408.82,1644.08,0.0392,80,1.03,0.216
RATNAKAR BANK,2012-08-01,2012,8,August,5910,978.754,6118,1491.678,12028,2470.432,0.1656098138747885,0.2438179143510951,512.9240000000001,49.22,619.67,2104.85,0.0586,80,0.966,0.656
RATNAKAR BANK,2012-09-01,2012,9,September,6586,1598.241,6502,1679.264,13088,3277.505,0.2426724870938354,0.2582688403568132,81.02299999999991,32.67,-57.88,2467.83,0.0721,80,1.013,0.952
RATNAKAR BANK,2012-10-01,2012,10,October,8018,626.464,7866,1284.77,15884,1911.234,0.0781322025442753,0.1633320620391558,658.3059999999999,-41.69,-8.45,2553.06,0.0377,80,1.019,0.488
RATNAKAR BANK,2012-11-01,2012,11,November,8396,959.185,8074,1701.805,16470,2660.99,0.1142430919485469,0.2107759474857567,742.6200000000001,39.23,481.3,2616.58,0.0578,80,1.04,0.564
RATNAKAR BANK,2012-12-01,2012,12,December,9177,1920.966,8496,3942.996,17673,5863.962,0.2093239620791108,0.4641002824858757,2022.03,120.37,1329.97,3478.73,0.1099,80,1.08,0.487
RATNAKAR BANK,2013-01-01,2013,1,January,10520,1725.655,9314,2759.369,19834,4485.024,0.1640356463878327,0.2962603607472622,1033.7140000000002,-23.52,824.12,4336.66,0.0803,80,1.129,0.625
RATNAKAR BANK,2013-02-01,2013,2,February,12849,1441.933,8891,1358.512,21740,2800.445,0.1122214180091835,0.1527963108761669,-83.42100000000005,-37.56,430.21,4383.14,0.0547,80,1.445,1.061
RATNAKAR BANK,2013-03-01,2013,3,March,15015,4132.542,11437,2800.516,26452,6933.058000000001,0.2752275724275724,0.2448645623852409,-1332.0260000000003,147.57,411.63,4739.51,0.0962,80,1.313,1.476
RATNAKAR BANK,2013-04-01,2013,4,April,12172,1557.027,9901,2776.475,22073,4333.502,0.1279187479461058,0.2804236945763054,1219.448,-37.5,230.59,4689.0,0.0667,80,1.229,0.561
RATNAKAR BANK,2013-05-01,2013,5,May,20240,1884.644,10992,1749.207,31232,3633.851,0.0931148221343873,0.1591345524017467,-135.4369999999999,-16.15,233.96,4966.8,0.0552,80,1.841,1.077
RATNAKAR BANK,2013-06-01,2013,6,June,13876,1765.31,11175,1525.35,25051,3290.66,0.1272203805131161,0.136496644295302,-239.96000000000004,-9.44,50.36,3752.67,0.0506,80,1.242,1.157
RATNAKAR BANK,2013-07-01,2013,7,July,17095,2052.642,12890,1989.741,29985,4042.383,0.1200726528224627,0.1543631497284716,-62.90099999999984,22.84,144.17,3655.63,0.0587,80,1.326,1.032
RATNAKAR BANK,2013-08-01,2013,8,August,18279,2783.942,12870,2596.764,31149,5380.706,0.1523027517916735,0.2017687645687645,-187.17799999999988,33.11,117.8,4237.92,0.0854,80,1.42,1.072
RATNAKAR BANK,2013-09-01,2013,9,September,22003,2431.619,13444,1873.417,35447,4305.036,0.1105130664000363,0.1393496727164534,-558.2020000000002,-19.99,31.35,4576.04,0.0627,80,1.637,1.298
